NUVA,NUVA label,IsAbstract,SNOMED-CT,SNOMED-CT label,Best,Blur,Equiv
VAC1250,EUVICHOL-S,False,SNOMED-CT-836383009,"Cholera vaccine, unspecified",False,,
VAC1250,EUVICHOL-S,False,SNOMED-CT-991000221105,"Cholera vaccine, unspecified",False,,
VAC1251,EUVICHOL-PLUS,False,SNOMED-CT-1001000221103,"Inactivated whole virion oral cholera vaccine, unspecified",True,7,0
VAC1251,EUVICHOL-PLUS,False,SNOMED-CT-2181000221101,"Inactivated whole virion oral cholera vaccine, unspecified",True,7,0
VAC1251,EUVICHOL-PLUS,False,SNOMED-CT-836383009,"Cholera vaccine, unspecified",False,,
VAC1251,EUVICHOL-PLUS,False,SNOMED-CT-991000221105,"Cholera vaccine, unspecified",False,,
VAC1252,JE-CV,False,SNOMED-CT-836378001,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC1252,JE-CV,False,SNOMED-CT-871724008,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC1253,CHIMERIVAX-JE,False,SNOMED-CT-836378001,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC1253,CHIMERIVAX-JE,False,SNOMED-CT-871724008,"Japanese encephalitis vaccine, unspecified",True,8,0
VAC1254,CAPVAXIVE,False,SNOMED-CT-1360050007,"21-valent pneumococcal conjugate vaccine, unspecified",True,2,0
VAC1254,CAPVAXIVE,False,SNOMED-CT-1801000221105,"Pneumococcal conjugate vaccine, serotypes unspecified",False,,
VAC1254,CAPVAXIVE,False,SNOMED-CT-836398006,"Pneumococcal vaccine, unspecified",False,,
VAC1254,CAPVAXIVE,False,SNOMED-CT-981000221107,"Pneumococcal vaccine, unspecified",False,,
VAC1255,HEXASIIL,False,,,,,
VAC1256,"Hexavalent vaccine DTwPHibPHepB - Diphtheria-Tetanus-Pertussis-Hib-Polio-Hepatitis B 15µg, unspecified",True,,,,,
VAC1257,"Cholera vaccine, whole inactivated oral, bivalent containing the whole inactivated V. cholerae O1 and O139 bacteria, unspecified",True,SNOMED-CT-1001000221103,"Inactivated whole virion oral cholera vaccine, unspecified",True,7,0
VAC1257,"Cholera vaccine, whole inactivated oral, bivalent containing the whole inactivated V. cholerae O1 and O139 bacteria, unspecified",True,SNOMED-CT-2181000221101,"Inactivated whole virion oral cholera vaccine, unspecified",True,7,0
VAC1257,"Cholera vaccine, whole inactivated oral, bivalent containing the whole inactivated V. cholerae O1 and O139 bacteria, unspecified",True,SNOMED-CT-836383009,"Cholera vaccine, unspecified",False,,
VAC1257,"Cholera vaccine, whole inactivated oral, bivalent containing the whole inactivated V. cholerae O1 and O139 bacteria, unspecified",True,SNOMED-CT-991000221105,"Cholera vaccine, unspecified",False,,
VAC1258,COMIRNATY JN.1 30 µg,False,SNOMED-CT-1119349007,"COVID-19 mRNA vaccine, unspecified",True,53,0
VAC1258,COMIRNATY JN.1 30 µg,False,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",False,,
VAC1258,COMIRNATY JN.1 30 µg,False,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",False,,
VAC1259,COMIRNATY JN.1 10 µg,False,SNOMED-CT-1119349007,"COVID-19 mRNA vaccine, unspecified",True,53,0
VAC1259,COMIRNATY JN.1 10 µg,False,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",False,,
VAC1259,COMIRNATY JN.1 10 µg,False,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",False,,
VAC1260,COMIRNATY JN.1 3 µg,False,SNOMED-CT-1119349007,"COVID-19 mRNA vaccine, unspecified",True,53,0
VAC1260,COMIRNATY JN.1 3 µg,False,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",False,,
VAC1260,COMIRNATY JN.1 3 µg,False,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",False,,
VAC1261,NUVAXOVID JN.1,False,SNOMED-CT-1162643001,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified",True,44,0
VAC1261,NUVAXOVID JN.1,False,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",False,,
VAC1261,NUVAXOVID JN.1,False,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",False,,
VAC1262,MRESVIA,False,SNOMED-CT-51311000087100,"RSV vaccine, unspecified",True,7,0
VAC1263,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",True,SNOMED-CT-1119349007,"COVID-19 mRNA vaccine, unspecified",True,53,0
VAC1263,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",True,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",False,,
VAC1263,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",True,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",False,,
VAC1264,"A(H5) avian influenza vaccine, unspecified",True,,,,,
VAC1265,CLODIVAC,False,SNOMED-CT-2031000221103,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1265,CLODIVAC,False,SNOMED-CT-871827009,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1265,CLODIVAC,False,SNOMED-CT-775641005,"Tetanus diphtheria vaccine, unspecified",False,,
VAC1265,CLODIVAC,False,SNOMED-CT-871826000,"Tetanus diphtheria vaccine, unspecified",False,,
VAC1266,PENMENVY,False,,,,,
VAC1267,VIMKUNYA,False,SNOMED-CT-1345042009,"Vaccine against chikungunya, unspecified",True,3,0
VAC1267,VIMKUNYA,False,SNOMED-CT-1345202008,"Vaccine against chikungunya, unspecified",True,3,0
VAC1268,SPIKEVAX JN.1 50 µg,False,SNOMED-CT-1119349007,"COVID-19 mRNA vaccine, unspecified",True,53,0
VAC1268,SPIKEVAX JN.1 50 µg,False,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",False,,
VAC1268,SPIKEVAX JN.1 50 µg,False,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",False,,
VAC1269,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg",False,SNOMED-CT-1119349007,"COVID-19 mRNA vaccine, unspecified",True,53,0
VAC1269,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg",False,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",False,,
VAC1269,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg",False,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",False,,
VAC1270,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg",False,SNOMED-CT-1119349007,"COVID-19 mRNA vaccine, unspecified",True,53,0
VAC1270,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg",False,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",False,,
VAC1270,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg",False,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",False,,
VAC1271,TYT BIOMED,False,,,,,
VAC1272,PSEUDOVAC,False,,,,,
VAC1273,DT BIOMED,False,SNOMED-CT-775641005,"Tetanus diphtheria vaccine, unspecified",True,30,0
VAC1273,DT BIOMED,False,SNOMED-CT-871826000,"Tetanus diphtheria vaccine, unspecified",True,30,0
VAC1274,d BIOMED,False,SNOMED-CT-871730008,"Diphtheria toxoid, reduced dose, unspecified",True,3,0
VAC1274,d BIOMED,False,SNOMED-CT-836381006,"Diphtheria vaccine, unspecified",False,,
VAC1274,d BIOMED,False,SNOMED-CT-871729003,"Diphtheria vaccine, unspecified",False,,
VAC1274,d BIOMED,False,SNOMED-CT-871830002,"Diphtheria vaccine, unspecified",False,,
VAC1275,D BIOMED,False,SNOMED-CT-836381006,"Diphtheria vaccine, unspecified",True,7,0
VAC1275,D BIOMED,False,SNOMED-CT-871729003,"Diphtheria vaccine, unspecified",True,7,0
VAC1275,D BIOMED,False,SNOMED-CT-871830002,"Diphtheria vaccine, unspecified",True,7,0
VAC1276,DTP BIOMED,False,SNOMED-CT-2061000221109,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC1276,DTP BIOMED,False,SNOMED-CT-774618008,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC1276,DTP BIOMED,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC1277,"Vaccine against chikungunya, unspecified",True,SNOMED-CT-1345042009,"Vaccine against chikungunya, unspecified",True,3,2
VAC1277,"Vaccine against chikungunya, unspecified",True,SNOMED-CT-1345202008,"Vaccine against chikungunya, unspecified",True,3,2
VAC1278,WALRINVAX,False,SNOMED-CT-836379009,HPV Vaccine,True,3,0
VAC1278,WALRINVAX,False,SNOMED-CT-911000221103,HPV Vaccine,True,3,0
VAC1279,Adjuvanted adsorbed anthrax vaccine,True,SNOMED-CT-860818003,"Acellular anthrax vaccine, unspecified",True,6,0
VAC1279,Adjuvanted adsorbed anthrax vaccine,True,SNOMED-CT-836384003,"Anthrax vaccine, unspecified",False,,
VAC1280,"21-valent pneumococcal conjugate vaccine, unspecified",True,SNOMED-CT-1360050007,"21-valent pneumococcal conjugate vaccine, unspecified",True,2,1
VAC1280,"21-valent pneumococcal conjugate vaccine, unspecified",True,SNOMED-CT-1801000221105,"Pneumococcal conjugate vaccine, serotypes unspecified",False,,
VAC1280,"21-valent pneumococcal conjugate vaccine, unspecified",True,SNOMED-CT-836398006,"Pneumococcal vaccine, unspecified",False,,
VAC1280,"21-valent pneumococcal conjugate vaccine, unspecified",True,SNOMED-CT-981000221107,"Pneumococcal vaccine, unspecified",False,,
VAC1281,PENTABIO,False,SNOMED-CT-871886002,"DTPerHibHepB pentavalent vaccine, unspecified",True,17,0
VAC1282,FLUBIO INFLUENZA HA,False,SNOMED-CT-1181000221105,"Influenza vaccine, unspecified",True,107,0
VAC1282,FLUBIO INFLUENZA HA,False,SNOMED-CT-836377006,"Influenza vaccine, unspecified",True,107,0
VAC1283,INDOVAC,False,SNOMED-CT-1162643001,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified",True,44,0
VAC1283,INDOVAC,False,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",False,,
VAC1283,INDOVAC,False,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",False,,
VAC1284,NUSAGARD,False,SNOMED-CT-2001000221108,"HPV vaccine quadrivalent, unspecified",True,5,0
VAC1284,NUSAGARD,False,SNOMED-CT-836379009,HPV Vaccine,False,,
VAC1284,NUSAGARD,False,SNOMED-CT-911000221103,HPV Vaccine,False,,
VAC1285,NOPV2 BIO FARMA,False,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",True,27,0
VAC1285,NOPV2 BIO FARMA,False,SNOMED-CT-871739009,"Polio vaccine, unspecified",True,27,0
VAC1286,VAKSIN COVID-19 BIO FARMA,False,SNOMED-CT-1162643001,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified",True,44,0
VAC1286,VAKSIN COVID-19 BIO FARMA,False,SNOMED-CT-1119305005,"COVID-19 vaccine, unspecified",False,,
VAC1286,VAKSIN COVID-19 BIO FARMA,False,SNOMED-CT-28531000087107,"COVID-19 vaccine, unspecified",False,,
VAC1287,VAKSIN HEPATITIS B BIO FARMA,False,SNOMED-CT-1296676008,"Hepatitis B vaccine, recombinant, unspecified",True,13,0
VAC1287,VAKSIN HEPATITIS B BIO FARMA,False,SNOMED-CT-1304283008,"Hepatitis B vaccine, recombinant, unspecified",True,13,0
VAC1287,VAKSIN HEPATITIS B BIO FARMA,False,SNOMED-CT-836374004,"Hepatitis B vaccine, unspecified",False,,
VAC1287,VAKSIN HEPATITIS B BIO FARMA,False,SNOMED-CT-871822003,"Hepatitis B vaccine, unspecified",False,,
VAC1287,VAKSIN HEPATITIS B BIO FARMA,False,SNOMED-CT-871925000,"Hepatitis B vaccine, unspecified",False,,
VAC1288,VAKSIN POLIOMYELITIS BIO FARMA,False,SNOMED-CT-871740006,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1288,VAKSIN POLIOMYELITIS BIO FARMA,False,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",False,,
VAC1288,VAKSIN POLIOMYELITIS BIO FARMA,False,SNOMED-CT-871739009,"Polio vaccine, unspecified",False,,
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,SNOMED-CT-1051000221104,"OPV bivalent 1-3, unspecified",True,5,0
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",False,,
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,SNOMED-CT-871739009,"Polio vaccine, unspecified",False,,
VAC1290,MOPV1 BIO FARMA,False,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",True,27,0
VAC1290,MOPV1 BIO FARMA,False,SNOMED-CT-871739009,"Polio vaccine, unspecified",True,27,0
VAC1291,MOPV2 BIO FARMA,False,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",True,27,0
VAC1291,MOPV2 BIO FARMA,False,SNOMED-CT-871739009,"Polio vaccine, unspecified",True,27,0
VAC1292,BIO-TCV,False,SNOMED-CT-836390004,"Typhoid vaccine, unspecified",True,21,0
VAC1293,VAKSIN BCG KERING,False,SNOMED-CT-1861000221106,"BCG vaccine, unspecified",True,19,0
VAC1293,VAKSIN BCG KERING,False,SNOMED-CT-319941000221104,"BCG vaccine, unspecified",True,19,0
VAC1293,VAKSIN BCG KERING,False,SNOMED-CT-836402002,"BCG vaccine, unspecified",True,19,0
VAC1294,BIO-TD,False,SNOMED-CT-2031000221103,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1294,BIO-TD,False,SNOMED-CT-871827009,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1294,BIO-TD,False,SNOMED-CT-775641005,"Tetanus diphtheria vaccine, unspecified",False,,
VAC1294,BIO-TD,False,SNOMED-CT-871826000,"Tetanus diphtheria vaccine, unspecified",False,,
VAC1295,DT BIO FARMA,False,SNOMED-CT-775641005,"Tetanus diphtheria vaccine, unspecified",True,30,0
VAC1295,DT BIO FARMA,False,SNOMED-CT-871826000,"Tetanus diphtheria vaccine, unspecified",True,30,0
VAC1296,DTP BIO FARMA,False,SNOMED-CT-2061000221109,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC1296,DTP BIO FARMA,False,SNOMED-CT-774618008,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",True,24,0
VAC1296,DTP BIO FARMA,False,SNOMED-CT-871875004,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC1297,TT BIO FARMA,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC1297,TT BIO FARMA,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC1297,TT BIO FARMA,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC1297,TT BIO FARMA,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC1297,TT BIO FARMA,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
VAC1298,BETT,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC1298,BETT,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC1298,BETT,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC1298,BETT,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC1298,BETT,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
VAC1299,BEVAC 10 µg,False,SNOMED-CT-1296864005,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1299,BEVAC 10 µg,False,SNOMED-CT-1296676008,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1299,BEVAC 10 µg,False,SNOMED-CT-1304283008,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1299,BEVAC 10 µg,False,SNOMED-CT-836374004,"Hepatitis B vaccine, unspecified",False,,
VAC1299,BEVAC 10 µg,False,SNOMED-CT-871822003,"Hepatitis B vaccine, unspecified",False,,
VAC1299,BEVAC 10 µg,False,SNOMED-CT-871925000,"Hepatitis B vaccine, unspecified",False,,
VAC1300,BEVAC 20 µg,False,SNOMED-CT-1296677004,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,15,0
VAC1300,BEVAC 20 µg,False,SNOMED-CT-1296676008,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1300,BEVAC 20 µg,False,SNOMED-CT-1304283008,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1300,BEVAC 20 µg,False,SNOMED-CT-836374004,"Hepatitis B vaccine, unspecified",False,,
VAC1300,BEVAC 20 µg,False,SNOMED-CT-871822003,"Hepatitis B vaccine, unspecified",False,,
VAC1300,BEVAC 20 µg,False,SNOMED-CT-871925000,"Hepatitis B vaccine, unspecified",False,,
VAC1301,BE Td,False,SNOMED-CT-2031000221103,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1301,BE Td,False,SNOMED-CT-871827009,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1301,BE Td,False,SNOMED-CT-775641005,"Tetanus diphtheria vaccine, unspecified",False,,
VAC1301,BE Td,False,SNOMED-CT-871826000,"Tetanus diphtheria vaccine, unspecified",False,,
VAC1302,COMBE FIVE,False,SNOMED-CT-871886002,"DTPerHibHepB pentavalent vaccine, unspecified",True,17,0
VAC1303,VLA15,False,SNOMED-CT-840599008,"Lyme disease vaccine, unspecified",True,4,0
VAC1303,VLA15,False,SNOMED-CT-871911001,"Lyme disease vaccine, unspecified",True,4,0
VAC1304,BERAB,False,SNOMED-CT-2191000221103,"Rabies vaccine, inactivated, whole virion, cell culture-based, unspecified",True,23,0
VAC1304,BERAB,False,SNOMED-CT-1131000221109,"Rabies vaccine, unspecified",False,,
VAC1304,BERAB,False,SNOMED-CT-836393002,"Rabies vaccine, unspecified",False,,
VAC1304,BERAB,False,SNOMED-CT-871726005,"Rabies vaccine, unspecified",False,,
VAC1305,MRBEV,False,SNOMED-CT-2231000221105,"Measles-Rubella vaccine, unspecified",True,12,0
VAC1305,MRBEV,False,SNOMED-CT-871817003,"Measles-Rubella vaccine, unspecified",True,12,0
VAC1306,TYPHIBEV,False,SNOMED-CT-836390004,"Typhoid vaccine, unspecified",True,21,0
VAC1307,JEEV 6 µg,False,SNOMED-CT-871725009,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1307,JEEV 6 µg,False,SNOMED-CT-871825001,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1307,JEEV 6 µg,False,SNOMED-CT-836378001,"Japanese encephalitis vaccine, unspecified",False,,
VAC1307,JEEV 6 µg,False,SNOMED-CT-871724008,"Japanese encephalitis vaccine, unspecified",False,,
VAC1308,DT BIOLOGICAL E LTD,False,SNOMED-CT-775641005,"Tetanus diphtheria vaccine, unspecified",True,30,0
VAC1308,DT BIOLOGICAL E LTD,False,SNOMED-CT-871826000,"Tetanus diphtheria vaccine, unspecified",True,30,0
VAC1309,NOVEL ORAL (nOPV) TYPE 2 BIOLOGICAL E. LTD,False,SNOMED-CT-1031000221108,"Polio vaccine, unspecified",True,27,0
VAC1309,NOVEL ORAL (nOPV) TYPE 2 BIOLOGICAL E. LTD,False,SNOMED-CT-871739009,"Polio vaccine, unspecified",True,27,0
VAC1310,SII TD-VAC,False,SNOMED-CT-2031000221103,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1310,SII TD-VAC,False,SNOMED-CT-871827009,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1310,SII TD-VAC,False,SNOMED-CT-775641005,"Tetanus diphtheria vaccine, unspecified",False,,
VAC1310,SII TD-VAC,False,SNOMED-CT-871826000,"Tetanus diphtheria vaccine, unspecified",False,,
VAC1311,"Meningococcal ACWXY conjugate vaccine, unspecified",True,,,,,
VAC1312,TT SII,False,SNOMED-CT-1101000221104,"Tetanus vaccine, unspecified",True,36,0
VAC1312,TT SII,False,SNOMED-CT-2021000221101,"Tetanus vaccine, unspecified",True,36,0
VAC1312,TT SII,False,SNOMED-CT-777725002,"Tetanus vaccine, unspecified",True,36,0
VAC1312,TT SII,False,SNOMED-CT-863911006,"Tetanus vaccine, unspecified",True,36,0
VAC1312,TT SII,False,SNOMED-CT-871742003,"Tetanus vaccine, unspecified",True,36,0
