NUVA,NUVA label,IsAbstract,SCT_NUVA,SCT_NUVA label,Best,Blur,Equiv
VAC1257,"Cholera vaccine, whole inactivated oral, bivalent containing the whole inactivated V. cholerae O1 and O139 bacteria, unspecified",True,SCT_NUVA-11421002000100,"Inactivated whole virion oral cholera vaccine, unspecified",False,,
VAC1257,"Cholera vaccine, whole inactivated oral, bivalent containing the whole inactivated V. cholerae O1 and O139 bacteria, unspecified",True,SCT_NUVA-13631002000100,"Whole inactivated Cholera vaccine, unspecified",False,,
VAC1257,"Cholera vaccine, whole inactivated oral, bivalent containing the whole inactivated V. cholerae O1 and O139 bacteria, unspecified",True,SCT_NUVA-2491002000106,"Cholera vaccine, unspecified",False,,
VAC1258,COMIRNATY JN.1 30 µg,False,SCT_NUVA-15301002000103,COMIRNATY JN.1 30 µg,True,1,1
VAC1258,COMIRNATY JN.1 30 µg,False,SCT_NUVA-12581002000105,"COVID-19 mRNA vaccine, unspecified",False,,
VAC1258,COMIRNATY JN.1 30 µg,False,SCT_NUVA-15401002000105,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",False,,
VAC1258,COMIRNATY JN.1 30 µg,False,SCT_NUVA-17061002000108,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 30 micrograms, adult dose (+ 12 years)",False,,
VAC1258,COMIRNATY JN.1 30 µg,False,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC1259,COMIRNATY JN.1 10 µg,False,SCT_NUVA-15321002000106,COMIRNATY JN.1 10 µg,True,1,1
VAC1259,COMIRNATY JN.1 10 µg,False,SCT_NUVA-12581002000105,"COVID-19 mRNA vaccine, unspecified",False,,
VAC1259,COMIRNATY JN.1 10 µg,False,SCT_NUVA-15401002000105,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",False,,
VAC1259,COMIRNATY JN.1 10 µg,False,SCT_NUVA-17071002000103,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 10 micrograms, paediatric dose (5-11 years)",False,,
VAC1259,COMIRNATY JN.1 10 µg,False,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC1260,COMIRNATY JN.1 3 µg,False,SCT_NUVA-15341002000101,COMIRNATY JN.1 3 µg,True,1,1
VAC1260,COMIRNATY JN.1 3 µg,False,SCT_NUVA-12581002000105,"COVID-19 mRNA vaccine, unspecified",False,,
VAC1260,COMIRNATY JN.1 3 µg,False,SCT_NUVA-15401002000105,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",False,,
VAC1260,COMIRNATY JN.1 3 µg,False,SCT_NUVA-17081002000100,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 3 micrograms, dose (6 months-4 years)",False,,
VAC1260,COMIRNATY JN.1 3 µg,False,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC1261,NUVAXOVID JN.1,False,SCT_NUVA-15361002000102,NUVAXOVID JN.1,True,1,1
VAC1261,NUVAXOVID JN.1,False,SCT_NUVA-12611002000104,"COVID-19 vaccine, protein subunit, unspecified",False,,
VAC1261,NUVAXOVID JN.1,False,SCT_NUVA-13711002000103,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified",False,,
VAC1261,NUVAXOVID JN.1,False,SCT_NUVA-13871002000103,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, unspecified",False,,
VAC1261,NUVAXOVID JN.1,False,SCT_NUVA-17091002000102,"COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron JN.1 subvariant",False,,
VAC1261,NUVAXOVID JN.1,False,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC1262,MRESVIA,False,SCT_NUVA-15381002000105,MRESVIA,True,1,1
VAC1262,MRESVIA,False,SCT_NUVA-13091002000109,"RSV antibody or vaccine, unspecified",False,,
VAC1262,MRESVIA,False,SCT_NUVA-17151002000105,Single-stranded 5' capped mRNA encoding the Respiratory syncytial virus glycoprotein F stabilized in the prefusion conformation,False,,
VAC1263,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",True,SCT_NUVA-15401002000105,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",True,12,1
VAC1263,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",True,SCT_NUVA-12581002000105,"COVID-19 mRNA vaccine, unspecified",False,,
VAC1263,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",True,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC1264,"A(H5) avian influenza vaccine, unspecified",True,SCT_NUVA-15421002000102,"A(H5) avian influenza vaccine, unspecified",True,1,1
VAC1265,CLODIVAC,False,SCT_NUVA-15431002000104,CLODIVAC,True,1,1
VAC1265,CLODIVAC,False,SCT_NUVA-11051002000104,"Diphtheria-tetanus Td vaccine, unspecified",False,,
VAC1265,CLODIVAC,False,SCT_NUVA-5071002000106,"Tetanus diphtheria vaccine, unspecified",False,,
VAC1266,PENMENVY,False,SCT_NUVA-15441002000107,PENMENVY,True,1,1
VAC1267,VIMKUNYA,False,SCT_NUVA-15461002000106,VIMKUNYA,True,1,1
VAC1267,VIMKUNYA,False,SCT_NUVA-15601002000107,"Vaccine against chikungunya, unspecified",False,,
VAC1267,VIMKUNYA,False,SCT_NUVA-17141002000108,"Chikungunya VLP vaccine (recombinant, adsorbed)",False,,
VAC1268,SPIKEVAX JN.1 50 µg,False,SCT_NUVA-15481002000103,SPIKEVAX JN.1 50 µg,True,1,1
VAC1268,SPIKEVAX JN.1 50 µg,False,SCT_NUVA-12581002000105,"COVID-19 mRNA vaccine, unspecified",False,,
VAC1268,SPIKEVAX JN.1 50 µg,False,SCT_NUVA-15401002000105,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",False,,
VAC1268,SPIKEVAX JN.1 50 µg,False,SCT_NUVA-17041002000109,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 50 micrograms per dose, multidose vial",False,,
VAC1268,SPIKEVAX JN.1 50 µg,False,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC1269,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg",False,SCT_NUVA-15501002000106,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg",True,1,1
VAC1269,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg",False,SCT_NUVA-12581002000105,"COVID-19 mRNA vaccine, unspecified",False,,
VAC1269,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg",False,SCT_NUVA-15401002000105,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",False,,
VAC1269,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg",False,SCT_NUVA-17051002000106,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 25 micrograms per dose, multidose vial",False,,
VAC1269,"SPIKEVAX JN.1 0,1 mg/mL dose 25 µg",False,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC1270,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg",False,SCT_NUVA-15511002000109,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg",True,1,1
VAC1270,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg",False,SCT_NUVA-12581002000105,"COVID-19 mRNA vaccine, unspecified",False,,
VAC1270,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg",False,SCT_NUVA-15401002000105,"COVID-19 mRNA vaccine encoding the SARS-COV-2 spike protein, authorized",False,,
VAC1270,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg",False,SCT_NUVA-17041002000109,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 50 micrograms per dose, multidose vial",False,,
VAC1270,"SPIKEVAX JN.1 0,1 mg/mL dose 50 µg",False,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC1271,TYT BIOMED,False,SCT_NUVA-15521002000103,TYT BIOMED,True,1,1
VAC1272,PSEUDOVAC,False,SCT_NUVA-15541002000108,PSEUDOVAC,True,1,1
VAC1272,PSEUDOVAC,False,SCT_NUVA-17101002000106,Polyvalent vaccine against  pus bacterium Pseudomonas aeruginosa,False,,
VAC1273,DT BIOMED,False,SCT_NUVA-15551002000105,DT BIOMED,True,1,1
VAC1273,DT BIOMED,False,SCT_NUVA-2361002000109,"DT vaccine, unspecified",False,,
VAC1273,DT BIOMED,False,SCT_NUVA-5071002000106,"Tetanus diphtheria vaccine, unspecified",False,,
VAC1274,d BIOMED,False,SCT_NUVA-15561002000107,d BIOMED,True,1,1
VAC1274,d BIOMED,False,SCT_NUVA-14311002000101,"Diphtheria toxoid, reduced dose, unspecified",False,,
VAC1274,d BIOMED,False,SCT_NUVA-7811002000103,"Diphtheria vaccine, unspecified",False,,
VAC1275,D BIOMED,False,SCT_NUVA-15571002000102,D BIOMED,True,1,1
VAC1275,D BIOMED,False,SCT_NUVA-14241002000107,"Diphtheria toxoid, standard dose, unspecified",False,,
VAC1275,D BIOMED,False,SCT_NUVA-7811002000103,"Diphtheria vaccine, unspecified",False,,
VAC1276,DTP BIOMED,False,SCT_NUVA-15581002000104,DTP BIOMED,True,1,1
VAC1276,DTP BIOMED,False,SCT_NUVA-2351002000107,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",False,,
VAC1276,DTP BIOMED,False,SCT_NUVA-7271002000109,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC1277,"Vaccine against chikungunya, unspecified",True,SCT_NUVA-15601002000107,"Vaccine against chikungunya, unspecified",True,1,1
VAC1278,WALRINVAX,False,SCT_NUVA-15611002000105,WALRINVAX,True,1,1
VAC1278,WALRINVAX,False,SCT_NUVA-17211002000100,Bivalent recombinant vaccine against human papillomavirus (types 16 and 18) (Pichia pastoris),False,,
VAC1278,WALRINVAX,False,SCT_NUVA-2671002000108,HPV Vaccine,False,,
VAC1279,Adjuvanted adsorbed anthrax vaccine,True,SCT_NUVA-15621002000104,Adjuvanted adsorbed anthrax vaccine,True,1,1
VAC1279,Adjuvanted adsorbed anthrax vaccine,True,SCT_NUVA-13151002000101,"Acellular anthrax vaccine, unspecified",False,,
VAC1279,Adjuvanted adsorbed anthrax vaccine,True,SCT_NUVA-9561002000106,"Anthrax vaccine, unspecified",False,,
VAC1280,"21-valent pneumococcal conjugate vaccine, unspecified",True,SCT_NUVA-15631002000101,"21-valent pneumococcal conjugate vaccine, unspecified",True,1,1
VAC1280,"21-valent pneumococcal conjugate vaccine, unspecified",True,SCT_NUVA-2681002000106,"Pneumococcal vaccine, unspecified",False,,
VAC1280,"21-valent pneumococcal conjugate vaccine, unspecified",True,SCT_NUVA-9721002000109,"Pneumococcal conjugate vaccine, serotypes unspecified",False,,
VAC1281,PENTABIO,False,SCT_NUVA-15641002000109,PENTABIO,True,1,1
VAC1281,PENTABIO,False,SCT_NUVA-14401002000106,"Pentavalent vaccine DTPeHibHepB - Diphtheria-Tetanus-Pertussis-Hib PRP-HepatitisB 10µg, unspecified",False,,
VAC1281,PENTABIO,False,SCT_NUVA-7241002000103,"DTwPHibHepB pentavalent vaccine, unspecified",False,,
VAC1281,PENTABIO,False,SCT_NUVA-7251002000101,"DTPerHibHepB pentavalent vaccine, unspecified",False,,
VAC1282,FLUBIO INFLUENZA HA,False,SCT_NUVA-15651002000106,FLUBIO INFLUENZA HA,True,1,1
VAC1282,FLUBIO INFLUENZA HA,False,SCT_NUVA-11131002000105,"Trivalent inactivated influenza vaccine, unspecified",False,,
VAC1282,FLUBIO INFLUENZA HA,False,SCT_NUVA-2051002000105,"Influenza vaccine, unspecified",False,,
VAC1282,FLUBIO INFLUENZA HA,False,SCT_NUVA-9811002000105,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1283,INDOVAC,False,SCT_NUVA-15661002000108,INDOVAC,True,1,1
VAC1283,INDOVAC,False,SCT_NUVA-12611002000104,"COVID-19 vaccine, protein subunit, unspecified",False,,
VAC1283,INDOVAC,False,SCT_NUVA-13711002000103,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified",False,,
VAC1283,INDOVAC,False,SCT_NUVA-13961002000102,COVID-19 recombinant protein subunit vaccine,False,,
VAC1283,INDOVAC,False,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC1284,NUSAGARD,False,SCT_NUVA-15671002000103,NUSAGARD,True,1,1
VAC1284,NUSAGARD,False,SCT_NUVA-10271002000108,"HPV vaccine quadrivalent, unspecified",False,,
VAC1284,NUSAGARD,False,SCT_NUVA-2671002000108,HPV Vaccine,False,,
VAC1285,NOPV2 BIO FARMA,False,SCT_NUVA-15681002000100,NOPV2 BIO FARMA,True,1,1
VAC1285,NOPV2 BIO FARMA,False,SCT_NUVA-10201002000104,"mOPV2 Sabin monovalent oral polio vaccine type 2, unspecified",False,,
VAC1285,NOPV2 BIO FARMA,False,SCT_NUVA-2341002000105,"Polio vaccine, unspecified",False,,
VAC1285,NOPV2 BIO FARMA,False,SCT_NUVA-9531002000104,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC1286,VAKSIN COVID-19 BIO FARMA,False,SCT_NUVA-15691002000102,VAKSIN COVID-19 BIO FARMA,True,1,1
VAC1286,VAKSIN COVID-19 BIO FARMA,False,SCT_NUVA-12611002000104,"COVID-19 vaccine, protein subunit, unspecified",False,,
VAC1286,VAKSIN COVID-19 BIO FARMA,False,SCT_NUVA-13711002000103,"COVID-19 protein subunit vaccine, recombinant spike protein, unspecified",False,,
VAC1286,VAKSIN COVID-19 BIO FARMA,False,SCT_NUVA-13961002000102,COVID-19 recombinant protein subunit vaccine,False,,
VAC1286,VAKSIN COVID-19 BIO FARMA,False,SCT_NUVA-7711002000105,"COVID-19 vaccine, unspecified",False,,
VAC1287,VAKSIN HEPATITIS B BIO FARMA,False,SCT_NUVA-15701002000102,VAKSIN HEPATITIS B BIO FARMA,True,1,1
VAC1287,VAKSIN HEPATITIS B BIO FARMA,False,SCT_NUVA-13831002000101,"Hepatitis B vaccine, unspecified",False,,
VAC1287,VAKSIN HEPATITIS B BIO FARMA,False,SCT_NUVA-1901002000104,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1288,VAKSIN POLIOMYELITIS BIO FARMA,False,SCT_NUVA-15711002000104,VAKSIN POLIOMYELITIS BIO FARMA,True,1,1
VAC1288,VAKSIN POLIOMYELITIS BIO FARMA,False,SCT_NUVA-2341002000105,"Polio vaccine, unspecified",False,,
VAC1288,VAKSIN POLIOMYELITIS BIO FARMA,False,SCT_NUVA-3891002000104,"Inactivated Polio vaccine, unspecified",False,,
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,SCT_NUVA-15721002000105,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,True,1,1
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,SCT_NUVA-2341002000105,"Polio vaccine, unspecified",False,,
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,SCT_NUVA-7261002000104,"OPV bivalent 1-3, unspecified",False,,
VAC1289,VAKSIN POLIOMYELITIS BIVALEN BIO FARMA,False,SCT_NUVA-9531002000104,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC1290,MOPV1 BIO FARMA,False,SCT_NUVA-15731002000108,MOPV1 BIO FARMA,True,1,1
VAC1290,MOPV1 BIO FARMA,False,SCT_NUVA-10211002000101,"mOPV1 Sabin monovalent oral polio vaccine type 1, unspecified",False,,
VAC1290,MOPV1 BIO FARMA,False,SCT_NUVA-2341002000105,"Polio vaccine, unspecified",False,,
VAC1290,MOPV1 BIO FARMA,False,SCT_NUVA-9531002000104,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC1291,MOPV2 BIO FARMA,False,SCT_NUVA-15741002000100,MOPV2 BIO FARMA,True,1,1
VAC1291,MOPV2 BIO FARMA,False,SCT_NUVA-10201002000104,"mOPV2 Sabin monovalent oral polio vaccine type 2, unspecified",False,,
VAC1291,MOPV2 BIO FARMA,False,SCT_NUVA-2341002000105,"Polio vaccine, unspecified",False,,
VAC1291,MOPV2 BIO FARMA,False,SCT_NUVA-9531002000104,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC1292,BIO-TCV,False,SCT_NUVA-15751002000103,BIO-TCV,True,1,1
VAC1292,BIO-TCV,False,SCT_NUVA-2081002000104,"Typhoid vaccine, unspecified",False,,
VAC1292,BIO-TCV,False,SCT_NUVA-8541002000100,"Typhoid conjugate vaccine, unspecified",False,,
VAC1293,VAKSIN BCG KERING,False,SCT_NUVA-15761002000101,VAKSIN BCG KERING,True,1,1
VAC1293,VAKSIN BCG KERING,False,SCT_NUVA-2321002000100,"BCG vaccine, unspecified",False,,
VAC1294,BIO-TD,False,SCT_NUVA-15771002000106,BIO-TD,True,1,1
VAC1294,BIO-TD,False,SCT_NUVA-11051002000104,"Diphtheria-tetanus Td vaccine, unspecified",False,,
VAC1294,BIO-TD,False,SCT_NUVA-5071002000106,"Tetanus diphtheria vaccine, unspecified",False,,
VAC1295,DT BIO FARMA,False,SCT_NUVA-15781002000109,DT BIO FARMA,True,1,1
VAC1295,DT BIO FARMA,False,SCT_NUVA-2361002000109,"DT vaccine, unspecified",False,,
VAC1295,DT BIO FARMA,False,SCT_NUVA-5071002000106,"Tetanus diphtheria vaccine, unspecified",False,,
VAC1296,DTP BIO FARMA,False,SCT_NUVA-15791002000107,DTP BIO FARMA,True,1,1
VAC1296,DTP BIO FARMA,False,SCT_NUVA-2351002000107,"DTwP - Diphtheria-Tetanus-Pertussis, unspecified",False,,
VAC1296,DTP BIO FARMA,False,SCT_NUVA-7271002000109,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",False,,
VAC1297,TT BIO FARMA,False,SCT_NUVA-15801002000108,TT BIO FARMA,True,1,1
VAC1297,TT BIO FARMA,False,SCT_NUVA-2291002000107,"Tetanus vaccine, unspecified",False,,
VAC1298,BETT,False,SCT_NUVA-15811002000106,BETT,True,1,1
VAC1298,BETT,False,SCT_NUVA-2291002000107,"Tetanus vaccine, unspecified",False,,
VAC1299,BEVAC 10 µg,False,SCT_NUVA-15821002000100,BEVAC 10 µg,True,1,1
VAC1299,BEVAC 10 µg,False,SCT_NUVA-10991002000104,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",False,,
VAC1299,BEVAC 10 µg,False,SCT_NUVA-13831002000101,"Hepatitis B vaccine, unspecified",False,,
VAC1299,BEVAC 10 µg,False,SCT_NUVA-1901002000104,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1300,BEVAC 20 µg,False,SCT_NUVA-15831002000102,BEVAC 20 µg,True,1,1
VAC1300,BEVAC 20 µg,False,SCT_NUVA-11001002000103,"Hepatitis B vaccine, monovalent, adult dose, unspecified",False,,
VAC1300,BEVAC 20 µg,False,SCT_NUVA-13831002000101,"Hepatitis B vaccine, unspecified",False,,
VAC1300,BEVAC 20 µg,False,SCT_NUVA-1901002000104,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1301,BE Td,False,SCT_NUVA-15841002000105,BE Td,True,1,1
VAC1301,BE Td,False,SCT_NUVA-11051002000104,"Diphtheria-tetanus Td vaccine, unspecified",False,,
VAC1301,BE Td,False,SCT_NUVA-5071002000106,"Tetanus diphtheria vaccine, unspecified",False,,
VAC1302,COMBE FIVE,False,SCT_NUVA-15851002000107,COMBE FIVE,True,1,1
VAC1302,COMBE FIVE,False,SCT_NUVA-14401002000106,"Pentavalent vaccine DTPeHibHepB - Diphtheria-Tetanus-Pertussis-Hib PRP-HepatitisB 10µg, unspecified",False,,
VAC1302,COMBE FIVE,False,SCT_NUVA-7241002000103,"DTwPHibHepB pentavalent vaccine, unspecified",False,,
VAC1302,COMBE FIVE,False,SCT_NUVA-7251002000101,"DTPerHibHepB pentavalent vaccine, unspecified",False,,
VAC1303,VLA15,False,SCT_NUVA-15861002000109,VLA15,True,1,1
VAC1303,VLA15,False,SCT_NUVA-13121002000108,"Lyme disease vaccine, unspecified",False,,
VAC1303,VLA15,False,SCT_NUVA-14391002000109,"Recombinant Lyme disease vaccine, unspecified",False,,
VAC1304,BERAB,False,SCT_NUVA-15871002000104,BERAB,True,1,1
VAC1304,BERAB,False,SCT_NUVA-13741002000104,"Rabies vaccine, whole inactivated, prepared in Vero cell culture, unspecified",False,,
VAC1304,BERAB,False,SCT_NUVA-2281002000109,"Rabies vaccine, unspecified",False,,
VAC1305,MRBEV,False,SCT_NUVA-15881002000101,MRBEV,True,1,1
VAC1305,MRBEV,False,SCT_NUVA-6851002000100,"Measles-Rubella vaccine, unspecified",False,,
VAC1306,TYPHIBEV,False,SCT_NUVA-15901002000104,TYPHIBEV,True,1,1
VAC1306,TYPHIBEV,False,SCT_NUVA-17201002000103,"Typhoid vaccine, Vi antigen conjugated to CRM197 protein",False,,
VAC1306,TYPHIBEV,False,SCT_NUVA-2081002000104,"Typhoid vaccine, unspecified",False,,
VAC1307,JEEV 6 µg,False,SCT_NUVA-15921002000107,JEEV 6 µg,True,1,1
VAC1307,JEEV 6 µg,False,SCT_NUVA-11071002000107,"Japanese encephalitis vaccine, unspecified",False,,
VAC1307,JEEV 6 µg,False,SCT_NUVA-13691002000101,"Japanese Encephalitis Vaccine, whole inactivated, prepared on Vero cells, unspecified",False,,
VAC1307,JEEV 6 µg,False,SCT_NUVA-17221002000106,"Whole inactivated Japanese encephalitis vaccine, prepared in Vero cells, 6 micrograms",False,,
