NUVA;NUVA label;IsAbstract;CVC;CVC label;Best;Blur;Equiv
VAC1337;CONVACELL;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC1338;ZOONOTIC;False;CVC-1003499009;H5N1 pre-pandemic influenza vaccine, unspecified;True;16;0
VAC1339;BIMERVAX XBB.1.16;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC1340;SPIKEVAX BA.1 0,1 mg/mL dose 50 µg;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1340;SPIKEVAX BA.1 0,1 mg/mL dose 50 µg;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1341;COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, unspecified dose;True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1341;COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, unspecified dose;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1342;IPVAX;False;CVC-125688000;Inactivated Polio vaccine, unspecified;True;14;0
VAC1342;IPVAX;False;CVC-111164008;Polio vaccine, unspecified;False;;
VAC1343;BORYUNG CELL CULTURE-DERIVED JAPANESE ENCEPHALITIS VACCINE;False;CVC-333697005;Japanese encephalitis vaccine, unspecified;True;20;0
VAC1344;BORYUNG JAPANESE ENCEPHALITIS VACCINE;False;CVC-333697005;Japanese encephalitis vaccine, unspecified;True;20;0
VAC1345;ZEROTYPH;False;CVC-346639000;Typhoid polysaccharide vaccine, unspecified;True;5;0
VAC1345;ZEROTYPH;False;CVC-89428009;Typhoid vaccine, unspecified;False;;
VAC1346;FLU QUADRIVALENT MCV;False;CVC-19401000087100;Quadrivalent influenza vaccine, unspecified;True;10;0
VAC1347;EFLUELDA;False;;;;
VAC1348;TETANA;False;CVC-333621002;Tetanus vaccine, unspecified;True;36;0
VAC1349;TY BIOMED;False;CVC-89428009;Typhoid vaccine, unspecified;True;23;0
VAC1350;T SIS BIOMED;False;CVC-333621002;Tetanus vaccine, unspecified;True;36;0
VAC1351;TETANA PRO;False;CVC-333621002;Tetanus vaccine, unspecified;True;36;0
VAC1352;TERATECT;False;CVC-19401000087100;Quadrivalent influenza vaccine, unspecified;True;10;0
VAC1353;IL-YANG FLU VACCINE;False;CVC-7691000087100;Trivalent inactivated influenza vaccine, unspecified;True;40;0
VAC1354;EUFORVAC;False;;;;
VAC1355;EUPENTA;False;;;;
VAC1356;EUVAX B 10 µg;False;CVC-9831000087108;Hepatitis B vaccine, monovalent, pediatric dose, unspecified;True;14;0
VAC1356;EUVAX B 10 µg;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC1357;EUPOLIO;False;CVC-125688000;Inactivated Polio vaccine, unspecified;True;14;0
VAC1357;EUPOLIO;False;CVC-111164008;Polio vaccine, unspecified;False;;
VAC1358;SKYCELLFLU QUADRIVALENT;False;;;;
VAC1359;SKYCELLFLU TRIVALENT;False;;;;
VAC1360;HEPAMUNE B 10 µg;False;CVC-9831000087108;Hepatitis B vaccine, monovalent, pediatric dose, unspecified;True;14;0
VAC1360;HEPAMUNE B 10 µg;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC1361;HEPAMUNE B 20 µg;False;CVC-8771000087109;Hepatitis B vaccine, monovalent, adult dose, unspecified;True;14;0
VAC1361;HEPAMUNE B 20 µg;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC1362;SK TD;False;CVC-68208009;Diphtheria-tetanus Td vaccine, unspecified;True;14;0
VAC1363;HEPAVAX-GENE B 10 µg;False;CVC-9831000087108;Hepatitis B vaccine, monovalent, pediatric dose, unspecified;True;14;0
VAC1363;HEPAVAX-GENE B 10 µg;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC1364;BIOHIB;False;CVC-333680004;Haemophilus influenzae B (or Hib) vaccine, unspecified;True;16;0
VAC1365;COMVAC5;False;;;;
VAC1366;HILLCHOL;False;CVC-35736007;Cholera vaccine, unspecified;True;20;0
VAC1367;HNVAC;False;CVC-443651005;Influenza A(H1N1)2009 vaccine, unspecified;True;10;0
VAC1367;HNVAC;False;CVC-6981000087108;Influenza A(H1N1)2009 vaccine, unspecified;True;10;0
VAC1367;HNVAC;False;CVC-6991000087105;Influenza A(H1N1)2009 vaccine, unspecified;True;10;0
VAC1367;HNVAC;False;CVC-7001000087102;Influenza A(H1N1)2009 vaccine, unspecified;True;10;0
VAC1368;INCOVACC;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;True;26;0
VAC1368;INCOVACC;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1369;INDIRAB;False;;;;
VAC1370;JENVAC;False;CVC-333697005;Japanese encephalitis vaccine, unspecified;True;20;0
VAC1371;REVAC-B MCF;False;CVC-9831000087108;Hepatitis B vaccine, monovalent, pediatric dose, unspecified;True;14;0
VAC1371;REVAC-B MCF;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC1372;ROTAVAC;False;CVC-116077000;Rotavirus vaccine, unspecified;True;6;0
VAC1372;ROTAVAC;False;CVC-7811000087105;Rotavirus vaccine, unspecified;True;6;0
VAC1373;ROTAVAC 5D;False;CVC-116077000;Rotavirus vaccine, unspecified;True;6;0
VAC1373;ROTAVAC 5D;False;CVC-7811000087105;Rotavirus vaccine, unspecified;True;6;0
VAC1374;TYPBAR-TCV;False;CVC-89428009;Typhoid vaccine, unspecified;True;23;0
VAC1375;TWINRAB;False;;;;
VAC1376;ZYCOV-D;False;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC1377;VAXIFLU-4;False;;;;
VAC1378;VACTYPH;False;CVC-346639000;Typhoid polysaccharide vaccine, unspecified;True;5;0
VAC1378;VACTYPH;False;CVC-89428009;Typhoid vaccine, unspecified;False;;
VAC1379;ZYVAC MMR;False;CVC-61153008;MMR vaccine, live attenuated, unspecified;True;24;0
VAC1380;ZYVAC TCV;False;CVC-89428009;Typhoid vaccine, unspecified;True;23;0
VAC1381;MEASLES AND RUBELLA VACCINE ZYDUS;False;;;;
VAC1382;SKYTYPHOID;False;CVC-89428009;Typhoid vaccine, unspecified;True;23;0
VAC1383;CYVAC;False;;;;
VAC1384;BARYCELA;False;CVC-108729007;Chickenpox vaccine, unspecified;True;7;0
VAC1385;GC FLU QUADRIVALENT;False;;;;
VAC1386;GCFLU;False;;;;
VAC1387;SINSAVAC;False;CVC-56844000;Yellow fever vaccine, unspecified;True;6;0
VAC1388;BIVAC POLIO;False;CVC-125690004;Monovalent oral polio vaccine - type unknown, unspecified;True;28;0
VAC1388;BIVAC POLIO;False;CVC-111164008;Polio vaccine, unspecified;False;;
VAC1389;INLIVE;False;;;;
VAC1390;HEALIVE;False;;;;
VAC1391;BILIVE;False;CVC-24371000087105;Hepatitis A + Hepatitis B vaccine Adult, unspecified;True;3;0
VAC1392;23-VALENT SINOVAC;False;CVC-7251000087108;Pneumococcal polysaccharide vaccine 23-valent, unspecified;True;9;0
VAC1392;23-VALENT SINOVAC;False;CVC-135642004;Pneumococcal vaccine, unspecified;False;;
VAC1392;23-VALENT SINOVAC;False;CVC-333598008;Pneumococcal vaccine, unspecified;False;;
VAC1393;PROVARIX;False;CVC-108729007;Chickenpox vaccine, unspecified;True;7;0
VAC1394;POLIO SINOVAC VACCINE;False;CVC-125688000;Inactivated Polio vaccine, unspecified;True;14;0
VAC1394;POLIO SINOVAC VACCINE;False;CVC-111164008;Polio vaccine, unspecified;False;;
VAC1395;MUMPS SINOVAC VACCINE;False;CVC-90043005;Mumps vaccine, unspecified;True;12;0
VAC1396;ANFLU;False;CVC-7691000087100;Trivalent inactivated influenza vaccine, unspecified;True;40;0
VAC1397;PANFLU;False;CVC-1003499009;H5N1 pre-pandemic influenza vaccine, unspecified;True;16;0
VAC1398;PANFLU.1;False;CVC-443651005;Influenza A(H1N1)2009 vaccine, unspecified;True;10;0
VAC1398;PANFLU.1;False;CVC-6981000087108;Influenza A(H1N1)2009 vaccine, unspecified;True;10;0
VAC1398;PANFLU.1;False;CVC-6991000087105;Influenza A(H1N1)2009 vaccine, unspecified;True;10;0
VAC1398;PANFLU.1;False;CVC-7001000087102;Influenza A(H1N1)2009 vaccine, unspecified;True;10;0
VAC1399;TERTRANFLU;False;CVC-19401000087100;Quadrivalent influenza vaccine, unspecified;True;10;0
VAC1400;SHANIPV;False;CVC-125688000;Inactivated Polio vaccine, unspecified;True;14;0
VAC1400;SHANIPV;False;CVC-111164008;Polio vaccine, unspecified;False;;
VAC1401;9-VALENT HPV VACCINE INNOVAX;False;CVC-20861000087100;HPV vaccine nonavalent, unspecified;True;2;0
VAC1401;9-VALENT HPV VACCINE INNOVAX;False;CVC-424519000;HPV Vaccine;False;;
VAC1402;EASYSIX;False;;;;
VAC1403;EASYFIVE-TT;False;;;;
VAC1404;EASYFOUR-TT;False;;;;
VAC1405;EASYFOURPOL;False;;;;
VAC1406;SPUTNIK V;False;CVC-29061000087103;COVID-19 vaccine, non-replicating viral vector, unspecified;True;26;0
VAC1406;SPUTNIK V;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1407;NOVOHIB;False;CVC-333680004;Haemophilus influenzae B (or Hib) vaccine, unspecified;True;16;0
VAC1408;ENIVACHB;False;CVC-9831000087108;Hepatitis B vaccine, monovalent, pediatric dose, unspecified;True;14;0
VAC1408;ENIVACHB;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC1409;COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 50 micrograms per dose, multidose vial;True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1409;COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 50 micrograms per dose, multidose vial;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1410;COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 25 micrograms per dose, multidose vial;True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1410;COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 25 micrograms per dose, multidose vial;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1411;COVID-19 mRNA vaccine, subvariant Omicron JN.1, 30 micrograms, adult dose (+ 12 years);True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1411;COVID-19 mRNA vaccine, subvariant Omicron JN.1, 30 micrograms, adult dose (+ 12 years);True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1412;COVID-19 mRNA vaccine, subvariant Omicron JN.1, 10 micrograms, paediatric dose (5-11 years);True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1412;COVID-19 mRNA vaccine, subvariant Omicron JN.1, 10 micrograms, paediatric dose (5-11 years);True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1413;COVID-19 mRNA vaccine, subvariant Omicron JN.1, 3 micrograms, dose (6 months-4 years);True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1413;COVID-19 mRNA vaccine, subvariant Omicron JN.1, 3 micrograms, dose (6 months-4 years);True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1414;COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron JN.1 subvariant;True;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC1415;Polyvalent vaccine against  pus bacterium Pseudomonas aeruginosa;True;;;;
VAC1416;COVID-19 mRNA vaccine, subvariant Omicron KP.2, 3 micrograms, paediatric dose (6 months-4 years);True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1416;COVID-19 mRNA vaccine, subvariant Omicron KP.2, 3 micrograms, paediatric dose (6 months-4 years);True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1417;COVID-19 mRNA vaccine, subvariant Omicron KP.2, 10 micrograms, paediatric dose (5-11 years);True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1417;COVID-19 mRNA vaccine, subvariant Omicron KP.2, 10 micrograms, paediatric dose (5-11 years);True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1418;COVID-19 mRNA vaccine, subvariant Omicron KP.2, 30 micrograms, adult (+ 12 years);True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1418;COVID-19 mRNA vaccine, subvariant Omicron KP.2, 30 micrograms, adult (+ 12 years);True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1419;Chikungunya VLP vaccine (recombinant, adsorbed);True;;;;
VAC1420;Single-stranded 5' capped mRNA encoding the Respiratory syncytial virus glycoprotein F stabilized in the prefusion conformation;True;;;;
VAC1421;COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, original virus;True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1421;COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, original virus;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1422;COVID-19 protein subunit vaccine, recombinant N protein;True;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC1423;Live attenuated influenza A(H1N1)pdm09 pandemic vaccine;True;;;;
VAC1424;10-valent pneumococcal polysaccharide conjugate vaccine, serotypes 1, 5, 6A, 6B, 7F, 9V, 14, 19A, 19F and 23F;True;CVC-7261000087106;Pneumococcal conjugate vaccine, serotypes unspecified;True;11;0
VAC1424;10-valent pneumococcal polysaccharide conjugate vaccine, serotypes 1, 5, 6A, 6B, 7F, 9V, 14, 19A, 19F and 23F;True;CVC-135642004;Pneumococcal vaccine, unspecified;False;;
VAC1424;10-valent pneumococcal polysaccharide conjugate vaccine, serotypes 1, 5, 6A, 6B, 7F, 9V, 14, 19A, 19F and 23F;True;CVC-333598008;Pneumococcal vaccine, unspecified;False;;
VAC1425;Typhoid vaccine, Vi antigen conjugated to CRM197 protein;True;CVC-89428009;Typhoid vaccine, unspecified;True;23;0
VAC1426;Bivalent recombinant vaccine against human papillomavirus (types 16 and 18) (Pichia pastoris);True;CVC-424519000;HPV Vaccine;True;3;0
VAC1427;Whole inactivated Japanese encephalitis vaccine, prepared in Vero cells, 6 micrograms;True;CVC-333697005;Japanese encephalitis vaccine, unspecified;True;20;0
VAC1428;COVID-19 vaccine, protein subunit, recombinant homodimeric RBD protein, Omicron variant XBB.1.16, with adjuvant (SQBA);True;CVC-28531000087107;COVID-19 vaccine, unspecified;True;79;0
VAC1429;TETANEA;False;CVC-86337009;Tetanus immunoglobulin, unspecified;True;6;0
VAC1430;COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 50 micrograms, unspecified;True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1430;COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 50 micrograms, unspecified;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1431;RSV vaccine, unspecified;True;;;;
VAC1432;Argentine hemorrhagic fever vaccine, Junin virus, unspecified;True;;;;
VAC1433;Plague vaccine, unspecified;True;;;;
VAC1434;Meningococcal A vaccine, unspecified;True;;;;
VAC1435;Rabies vaccine, inactivated, whole virion, cell culture-based, unspecified;True;;;;
VAC1436;Rabies vaccine, inactivated, whole virion, prepared from animal brain tissue infected with rabies virus, unspecified;True;;;;
VAC1437;Meningococcal vaccine, monovalent, conjugate;True;CVC-423531006;Meningococcal vaccine serogroup unknown, unspecified;True;4;0
VAC1438;Influenza vaccine, trivalent, inactivated, fractionated or subunit, adjuvanted;True;;;;
VAC1439;Meningococcal vaccine, polyvalent, conjugate polysaccharide;True;CVC-423531006;Meningococcal vaccine serogroup unknown, unspecified;True;4;0
VAC1440;Influenza vaccine, quadrivalent, inactivated, fractionated or subunit, adjuvanted, normal dose;True;;;;
VAC1441;Influenza vaccine, quadrivalent, inactivated, split or subunit, intradermal route, unspecified;True;;;;
VAC1442;Influenza vaccine, quadrivalent, virosomal, unspecified;True;;;;
VAC1443;Influenza vaccine, trivalent, virosomal, unspecified;True;;;;
VAC1444;Influenza vaccine, trivalent, VLP, unspecified;True;;;;
VAC1445;Avian influenza vaccine, mRNA;True;CVC-1003499009;H5N1 pre-pandemic influenza vaccine, unspecified;True;16;0
VAC1446;Japanese encephalitis vaccine, inactivated, whole-virus, derived from Vero cells, 3 micrograms;True;CVC-333697005;Japanese encephalitis vaccine, unspecified;True;20;0
VAC1447;VACCIN BCG SYNTHAVERSE;False;CVC-418268006;BCG vaccine, unspecified;True;18;0
VAC1448;BCG VACCINE MERCK;False;CVC-418268006;BCG vaccine, unspecified;True;18;0
VAC1449;DITANRIX-PEDIATRIC;True;CVC-7921000087109;DT vaccine, unspecified;True;28;0
VAC1450;HEPACARE;False;CVC-8771000087109;Hepatitis B vaccine, monovalent, adult dose, unspecified;True;14;0
VAC1450;HEPACARE;False;CVC-34689006;Hepatitis B vaccine, recombinant, unspecified;False;;
VAC1451;CHIROFLU;False;CVC-7691000087100;Trivalent inactivated influenza vaccine, unspecified;True;40;0
VAC1452;SCI-B-VAC;False;;;;
VAC1453;INVIVAC;False;;;;
VAC1454;PRIMAVAX;False;;;;
VAC1455;MENGIVAC A + C;False;CVC-21721000087105;Meningococcal A + C vaccine, unspecified;True;7;0
VAC1455;MENGIVAC A + C;False;CVC-7091000087106;Meningococcal A + C vaccine, unspecified;True;7;0
VAC1456;WYVAC;False;;;;
VAC1457;TETRA-SOLGEN;False;CVC-7871000087103;Diphtheria-Tetanus-Pertussis-Polio vaccine, unspecified;True;7;0
VAC1458;TRIDIPIGEN;False;CVC-7831000087100;DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified;True;29;0
VAC1459;TRINFAGEN N0.1;False;CVC-7901000087103;DTIPV vaccine, unspecified;True;9;0
VAC1460;SOLGEN;False;CVC-7831000087100;DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified;True;29;0
VAC1461;DIFTET;False;CVC-7921000087109;DT vaccine, unspecified;True;28;0
VAC1462;PNU-IMUNE 14;False;CVC-135642004;Pneumococcal vaccine, unspecified;True;8;0
VAC1462;PNU-IMUNE 14;False;CVC-333598008;Pneumococcal vaccine, unspecified;True;8;0
VAC1463;FREEZE-DRIED BCG VACCINE JAPAN;False;CVC-418268006;BCG vaccine, unspecified;True;18;0
VAC1464;FLUBRON VACCINE;False;;;;
VAC1465;PERDIPIGEN;False;;;;
VAC1466;COMIRNATY LP.8.1 30 µg;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1466;COMIRNATY LP.8.1 30 µg;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1467;COMIRNATY LP.8.1 3 µg 6 MOIS-4 ANS;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1467;COMIRNATY LP.8.1 3 µg 6 MOIS-4 ANS;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1468;COMIRNATY LP.8.1 10 µg 5-11 ans;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1468;COMIRNATY LP.8.1 10 µg 5-11 ans;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1469;mNEXSPIKE;False;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1469;mNEXSPIKE;False;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1470;COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 3 micrograms, paediatric dose (6 months-4 years);True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1470;COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 3 micrograms, paediatric dose (6 months-4 years);True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1471;COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 30 micrograms, adult (+ 12 years);True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1471;COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 30 micrograms, adult (+ 12 years);True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1472;COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 10 micrograms, paediatric dose (5-11 years);True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1472;COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 10 micrograms, paediatric dose (5-11 years);True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1473;COVID-19 mRNA vaccine, encoding a fragment of the SARS-CoV-2 spike protein, Omicron LP.8.1 subvariant;True;CVC-1119349007;COVID-19 mRNA vaccine, unspecified;True;72;0
VAC1473;COVID-19 mRNA vaccine, encoding a fragment of the SARS-CoV-2 spike protein, Omicron LP.8.1 subvariant;True;CVC-28531000087107;COVID-19 vaccine, unspecified;False;;
VAC1474;ENFLONSIA (CLESROVIMAB);False;CVC-108725001;Respiratory Syncytial Virus monoclonal antibody, unspecified;True;8;0
