NUVA,NUVA label,IsAbstract,CVX,CVX label,Best,Blur,Equiv
VAC1337,CONVACELL,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1337,CONVACELL,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1338,ZOONOTIC,False,CVX-123,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,0
VAC1338,ZOONOTIC,False,CVX-160,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,0
VAC1338,ZOONOTIC,False,CVX-323,"A(H5) avian influenza vaccine, unspecified",False,,
VAC1339,BIMERVAX XBB.1.16,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1339,BIMERVAX XBB.1.16,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1340,"SPIKEVAX BA.1 0,1 mg/mL dose 50 µg",False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1340,"SPIKEVAX BA.1 0,1 mg/mL dose 50 µg",False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1341,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, unspecified dose",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1341,"COVID-19 mRNA vaccine encoding the SARS-CoV-2 spike protein, Omicron XBB.1.5 variant, unspecified dose",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1342,IPVAX,False,CVX-10,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1342,IPVAX,False,CVX-324,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1342,IPVAX,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC1343,BORYUNG CELL CULTURE-DERIVED JAPANESE ENCEPHALITIS VACCINE,False,CVX-39,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1343,BORYUNG CELL CULTURE-DERIVED JAPANESE ENCEPHALITIS VACCINE,False,CVX-129,"Japanese encephalitis vaccine, unspecified",False,,
VAC1343,BORYUNG CELL CULTURE-DERIVED JAPANESE ENCEPHALITIS VACCINE,False,CVX-134,"Japanese encephalitis vaccine, unspecified",False,,
VAC1344,BORYUNG JAPANESE ENCEPHALITIS VACCINE,False,CVX-39,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1344,BORYUNG JAPANESE ENCEPHALITIS VACCINE,False,CVX-129,"Japanese encephalitis vaccine, unspecified",False,,
VAC1344,BORYUNG JAPANESE ENCEPHALITIS VACCINE,False,CVX-134,"Japanese encephalitis vaccine, unspecified",False,,
VAC1345,ZEROTYPH,False,CVX-101,"Typhoid polysaccharide vaccine, unspecified",True,7,0
VAC1345,ZEROTYPH,False,CVX-41,"Typhoid polysaccharide vaccine, unspecified",True,7,0
VAC1345,ZEROTYPH,False,CVX-91,"Typhoid vaccine, unspecified",False,,
VAC1346,FLU QUADRIVALENT MCV,False,CVX-150,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1346,FLU QUADRIVALENT MCV,False,CVX-158,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1346,FLU QUADRIVALENT MCV,False,CVX-166,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1346,FLU QUADRIVALENT MCV,False,CVX-205,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1346,FLU QUADRIVALENT MCV,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1346,FLU QUADRIVALENT MCV,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1347,EFLUELDA,False,CVX-135,"Inactivated trivalent influenza vaccine, high dose, unspecified",True,3,0
VAC1347,EFLUELDA,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1347,EFLUELDA,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1348,TETANA,False,CVX-112,"Tetanus vaccine, unspecified",True,36,0
VAC1348,TETANA,False,CVX-142,"Tetanus vaccine, unspecified",True,36,0
VAC1348,TETANA,False,CVX-35,"Tetanus vaccine, unspecified",True,36,0
VAC1349,TY BIOMED,False,CVX-53,"Inactivated Typhoid vaccine, unspecified",True,5,0
VAC1349,TY BIOMED,False,CVX-91,"Typhoid vaccine, unspecified",False,,
VAC1350,T SIS BIOMED,False,CVX-112,"Tetanus vaccine, unspecified",True,36,0
VAC1350,T SIS BIOMED,False,CVX-142,"Tetanus vaccine, unspecified",True,36,0
VAC1350,T SIS BIOMED,False,CVX-35,"Tetanus vaccine, unspecified",True,36,0
VAC1351,TETANA PRO,False,CVX-112,"Tetanus vaccine, unspecified",True,36,0
VAC1351,TETANA PRO,False,CVX-142,"Tetanus vaccine, unspecified",True,36,0
VAC1351,TETANA PRO,False,CVX-35,"Tetanus vaccine, unspecified",True,36,0
VAC1352,TERATECT,False,CVX-150,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1352,TERATECT,False,CVX-158,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1352,TERATECT,False,CVX-166,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1352,TERATECT,False,CVX-205,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1352,TERATECT,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1352,TERATECT,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1353,IL-YANG FLU VACCINE,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1353,IL-YANG FLU VACCINE,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1353,IL-YANG FLU VACCINE,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1353,IL-YANG FLU VACCINE,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1354,EUFORVAC,False,CVX-102,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1354,EUFORVAC,False,CVX-198,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1355,EUPENTA,False,CVX-102,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1355,EUPENTA,False,CVX-198,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1356,EUVAX B 10 µg,False,CVX-08,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1356,EUVAX B 10 µg,False,CVX-42,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1356,EUVAX B 10 µg,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1357,EUPOLIO,False,CVX-10,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1357,EUPOLIO,False,CVX-324,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1357,EUPOLIO,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC1358,SKYCELLFLU QUADRIVALENT,False,CVX-88,"Influenza vaccine, unspecified",True,13,0
VAC1359,SKYCELLFLU TRIVALENT,False,CVX-140,"Inactivated trivalent influenza vaccine cell culture, normal dose, unspecified",True,3,0
VAC1359,SKYCELLFLU TRIVALENT,False,CVX-141,"Inactivated trivalent influenza vaccine cell culture, normal dose, unspecified",True,3,0
VAC1359,SKYCELLFLU TRIVALENT,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1360,HEPAMUNE B 10 µg,False,CVX-08,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1360,HEPAMUNE B 10 µg,False,CVX-42,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1360,HEPAMUNE B 10 µg,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1361,HEPAMUNE B 20 µg,False,CVX-189,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,15,0
VAC1361,HEPAMUNE B 20 µg,False,CVX-43,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,15,0
VAC1361,HEPAMUNE B 20 µg,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1362,SK TD,False,CVX-09,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1362,SK TD,False,CVX-113,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1362,SK TD,False,CVX-138,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1362,SK TD,False,CVX-139,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1362,SK TD,False,CVX-196,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1363,HEPAVAX-GENE B 10 µg,False,CVX-08,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1363,HEPAVAX-GENE B 10 µg,False,CVX-42,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1363,HEPAVAX-GENE B 10 µg,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1364,BIOHIB,False,CVX-48,"Hib PRP-T conjugated vaccine, unspecified",True,10,0
VAC1364,BIOHIB,False,CVX-17,"Haemophilus influenzae B (or Hib) vaccine, unspecified",False,,
VAC1365,COMVAC5,False,CVX-102,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1365,COMVAC5,False,CVX-198,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1366,HILLCHOL,False,CVX-173,"Inactivated whole virion oral cholera vaccine, unspecified",True,7,0
VAC1366,HILLCHOL,False,CVX-26,"Cholera vaccine, unspecified",False,,
VAC1367,HNVAC,False,CVX-125,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1367,HNVAC,False,CVX-126,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1367,HNVAC,False,CVX-127,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1367,HNVAC,False,CVX-128,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1367,HNVAC,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1367,HNVAC,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1368,INCOVACC,False,CVX-210,"Non-replicating viral vector COVID-19 vaccine, chimpanzee adenovirus ChadOx1 encoding the SARS-CoV-2 spike protein",True,6,0
VAC1368,INCOVACC,False,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC1368,INCOVACC,False,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC1369,INDIRAB,False,CVX-18,"Rabies vaccine, unspecified",True,22,0
VAC1369,INDIRAB,False,CVX-40,"Rabies vaccine, unspecified",True,22,0
VAC1369,INDIRAB,False,CVX-90,"Rabies vaccine, unspecified",True,22,0
VAC1370,JENVAC,False,CVX-39,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1370,JENVAC,False,CVX-129,"Japanese encephalitis vaccine, unspecified",False,,
VAC1370,JENVAC,False,CVX-134,"Japanese encephalitis vaccine, unspecified",False,,
VAC1371,REVAC-B MCF,False,CVX-08,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1371,REVAC-B MCF,False,CVX-42,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1371,REVAC-B MCF,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1372,ROTAVAC,False,CVX-122,"Rotavirus vaccine, unspecified",True,4,0
VAC1373,ROTAVAC 5D,False,CVX-122,"Rotavirus vaccine, unspecified",True,4,0
VAC1374,TYPBAR-TCV,False,CVX-190,"Typhoid conjugate vaccine, unspecified",True,6,0
VAC1374,TYPBAR-TCV,False,CVX-91,"Typhoid vaccine, unspecified",False,,
VAC1375,TWINRAB,False,CVX-34,"Rabies immunoglobulin, unspecified",True,11,0
VAC1376,ZYCOV-D,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1376,ZYCOV-D,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1377,VAXIFLU-4,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",True,10,0
VAC1377,VAXIFLU-4,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1378,VACTYPH,False,CVX-101,"Typhoid polysaccharide vaccine, unspecified",True,7,0
VAC1378,VACTYPH,False,CVX-41,"Typhoid polysaccharide vaccine, unspecified",True,7,0
VAC1378,VACTYPH,False,CVX-91,"Typhoid vaccine, unspecified",False,,
VAC1379,ZYVAC MMR,False,CVX-03,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC1380,ZYVAC TCV,False,CVX-190,"Typhoid conjugate vaccine, unspecified",True,6,0
VAC1380,ZYVAC TCV,False,CVX-91,"Typhoid vaccine, unspecified",False,,
VAC1381,MEASLES AND RUBELLA VACCINE ZYDUS,False,,,,,
VAC1382,SKYTYPHOID,False,CVX-91,"Typhoid vaccine, unspecified",True,10,0
VAC1383,CYVAC,False,CVX-67,"Malaria vaccine, unspecified",True,4,0
VAC1384,BARYCELA,False,CVX-21,"Chickenpox vaccine, unspecified",True,9,0
VAC1385,GC FLU QUADRIVALENT,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",True,10,0
VAC1385,GC FLU QUADRIVALENT,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1386,GCFLU,False,CVX-161,"Influenza quadrivalent inactivated vaccine, pediatric dose, unspecified",True,2,0
VAC1386,GCFLU,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1386,GCFLU,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1387,SINSAVAC,False,CVX-183,"Yellow fever vaccine, unspecified",True,7,0
VAC1387,SINSAVAC,False,CVX-184,"Yellow fever vaccine, unspecified",True,7,0
VAC1387,SINSAVAC,False,CVX-37,"Yellow fever vaccine, unspecified",True,7,0
VAC1388,BIVAC POLIO,False,CVX-178,"OPV bivalent 1-3, unspecified",True,5,0
VAC1388,BIVAC POLIO,False,CVX-179,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC1388,BIVAC POLIO,False,CVX-182,"Monovalent oral polio vaccine - type unknown, unspecified",False,,
VAC1388,BIVAC POLIO,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC1389,INLIVE,False,,,,,
VAC1390,HEALIVE,False,CVX-85,"Inactivated hepatitis A vaccine, unspecified",True,7,0
VAC1391,BILIVE,False,CVX-104,"Combined hepatitis A and hepatitis B vaccine, unspecified",True,6,0
VAC1392,23-VALENT SINOVAC,False,CVX-33,"Pneumococcal polysaccharide vaccine 23-valent, unspecified",True,11,0
VAC1392,23-VALENT SINOVAC,False,CVX-109,"Pneumococcal vaccine, unspecified",False,,
VAC1393,PROVARIX,False,CVX-21,"Chickenpox vaccine, unspecified",True,9,0
VAC1394,POLIO SINOVAC VACCINE,False,CVX-10,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1394,POLIO SINOVAC VACCINE,False,CVX-324,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1394,POLIO SINOVAC VACCINE,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC1395,MUMPS SINOVAC VACCINE,False,CVX-07,"Mumps vaccine, unspecified",True,12,0
VAC1396,ANFLU,False,CVX-168,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1396,ANFLU,False,CVX-331,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1396,ANFLU,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1396,ANFLU,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1397,PANFLU,False,CVX-123,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,0
VAC1397,PANFLU,False,CVX-160,"H5N1 pre-pandemic influenza vaccine, unspecified",True,17,0
VAC1397,PANFLU,False,CVX-323,"A(H5) avian influenza vaccine, unspecified",False,,
VAC1398,PANFLU.1,False,CVX-125,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1398,PANFLU.1,False,CVX-126,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1398,PANFLU.1,False,CVX-127,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1398,PANFLU.1,False,CVX-128,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1398,PANFLU.1,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1398,PANFLU.1,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1399,TERTRANFLU,False,CVX-150,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1399,TERTRANFLU,False,CVX-158,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1399,TERTRANFLU,False,CVX-166,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1399,TERTRANFLU,False,CVX-205,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1399,TERTRANFLU,False,CVX-15,"Inactivated influenza vaccine, split or subunit, unspecified",False,,
VAC1399,TERTRANFLU,False,CVX-88,"Influenza vaccine, unspecified",False,,
VAC1400,SHANIPV,False,CVX-10,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1400,SHANIPV,False,CVX-324,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1400,SHANIPV,False,CVX-89,"Polio vaccine, unspecified",False,,
VAC1401,9-VALENT HPV VACCINE INNOVAX,False,CVX-165,"HPV vaccine nonavalent, unspecified",True,3,0
VAC1401,9-VALENT HPV VACCINE INNOVAX,False,CVX-137,HPV Vaccine,False,,
VAC1402,EASYSIX,False,,,,,
VAC1403,EASYFIVE-TT,False,CVX-102,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1403,EASYFIVE-TT,False,CVX-198,"DTPerHibHepB pentavalent vaccine, unspecified",True,20,0
VAC1404,EASYFOUR-TT,False,CVX-22,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",True,8,0
VAC1405,EASYFOURPOL,False,,,,,
VAC1406,SPUTNIK V,False,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1406,SPUTNIK V,False,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1407,NOVOHIB,False,CVX-48,"Hib PRP-T conjugated vaccine, unspecified",True,10,0
VAC1407,NOVOHIB,False,CVX-17,"Haemophilus influenzae B (or Hib) vaccine, unspecified",False,,
VAC1408,ENIVACHB,False,CVX-08,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1408,ENIVACHB,False,CVX-42,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1408,ENIVACHB,False,CVX-45,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1409,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 50 micrograms per dose, multidose vial",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1409,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 50 micrograms per dose, multidose vial",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1410,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 25 micrograms per dose, multidose vial",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1410,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 25 micrograms per dose, multidose vial",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1411,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 30 micrograms, adult dose (+ 12 years)",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1411,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 30 micrograms, adult dose (+ 12 years)",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1412,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 10 micrograms, paediatric dose (5-11 years)",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1412,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 10 micrograms, paediatric dose (5-11 years)",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1413,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 3 micrograms, dose (6 months-4 years)",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1413,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 3 micrograms, dose (6 months-4 years)",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1414,"COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron JN.1 subvariant",True,CVX-211,"COVID-19 protein subunit vaccine, recombinant spike protein in nanoparticles, unspecified",True,7,0
VAC1414,"COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron JN.1 subvariant",True,CVX-213,"COVID-19 vaccine, unspecified",False,,
VAC1414,"COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron JN.1 subvariant",True,CVX-500,"COVID-19 vaccine, unspecified",False,,
VAC1415,Polyvalent vaccine against  pus bacterium Pseudomonas aeruginosa,True,,,,,
VAC1416,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 3 micrograms, paediatric dose (6 months-4 years)",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1416,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 3 micrograms, paediatric dose (6 months-4 years)",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1417,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 10 micrograms, paediatric dose (5-11 years)",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1417,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 10 micrograms, paediatric dose (5-11 years)",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1418,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 30 micrograms, adult (+ 12 years)",True,CVX-213,"COVID-19 vaccine, unspecified",True,170,0
VAC1418,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 30 micrograms, adult (+ 12 years)",True,CVX-500,"COVID-19 vaccine, unspecified",True,170,0
VAC1419,"Chikungunya VLP vaccine (recombinant, adsorbed)",True,CVX-329,"Chikungunya VLP vaccine (recombinant, adsorbed)",True,2,1
VAC1420,Single-stranded 5' capped mRNA encoding the Respiratory syncytial virus glycoprotein F stabilized in the prefusion conformation,True,CVX-304,"RSV antibody or vaccine, unspecified",True,3,0
VAC1420,Single-stranded 5' capped mRNA encoding the Respiratory syncytial virus glycoprotein F stabilized in the prefusion conformation,True,CVX-314,"RSV antibody or vaccine, unspecified",True,3,0
