NUVA,NUVA label,IsAbstract,CPT,CPT label,Best,Blur,Equiv
VAC1363,HEPAVAX-GENE B 10 µg,False,CPT-90744,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1363,HEPAVAX-GENE B 10 µg,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1364,BIOHIB,False,CPT-90648,"Hib PRP-T conjugated vaccine, unspecified",True,10,0
VAC1364,BIOHIB,False,CPT-90737,"Haemophilus influenzae B (or Hib) vaccine, unspecified",False,,
VAC1365,COMVAC5,False,,,,,
VAC1366,HILLCHOL,False,CPT-90725,"Cholera vaccine, unspecified",True,17,0
VAC1367,HNVAC,False,CPT-90470,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1367,HNVAC,False,CPT-90663,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1367,HNVAC,False,CPT-90664,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1367,HNVAC,False,CPT-90666,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1367,HNVAC,False,CPT-90668,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1367,HNVAC,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1367,HNVAC,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1367,HNVAC,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1368,INCOVACC,False,,,,,
VAC1369,INDIRAB,False,CPT-90675,"Rabies vaccine, unspecified",True,32,0
VAC1369,INDIRAB,False,CPT-90676,"Rabies vaccine, unspecified",True,32,0
VAC1369,INDIRAB,False,CPT-90726,"Rabies vaccine, unspecified",True,32,0
VAC1370,JENVAC,False,CPT-90735,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1371,REVAC-B MCF,False,CPT-90744,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1371,REVAC-B MCF,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1372,ROTAVAC,False,,,,,
VAC1373,ROTAVAC 5D,False,,,,,
VAC1374,TYPBAR-TCV,False,,,,,
VAC1375,TWINRAB,False,CPT-90375,"Rabies immunoglobulin, unspecified",True,11,0
VAC1375,TWINRAB,False,CPT-90376,"Rabies immunoglobulin, unspecified",True,11,0
VAC1376,ZYCOV-D,False,,,,,
VAC1377,VAXIFLU-4,False,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1377,VAXIFLU-4,False,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1377,VAXIFLU-4,False,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1378,VACTYPH,False,CPT-90691,"Typhoid polysaccharide vaccine, unspecified",True,7,0
VAC1379,ZYVAC MMR,False,CPT-90707,"MMR vaccine, live attenuated, unspecified",True,26,0
VAC1380,ZYVAC TCV,False,,,,,
VAC1381,MEASLES AND RUBELLA VACCINE ZYDUS,False,,,,,
VAC1382,SKYTYPHOID,False,,,,,
VAC1383,CYVAC,False,,,,,
VAC1384,BARYCELA,False,CPT-90716,"Chickenpox vaccine, unspecified",True,9,0
VAC1385,GC FLU QUADRIVALENT,False,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1385,GC FLU QUADRIVALENT,False,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1385,GC FLU QUADRIVALENT,False,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1386,GCFLU,False,CPT-90685,"Influenza quadrivalent inactivated vaccine, pediatric dose, unspecified",True,2,0
VAC1386,GCFLU,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1386,GCFLU,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1386,GCFLU,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1387,SINSAVAC,False,CPT-90717,"Yellow fever vaccine, unspecified",True,7,0
VAC1388,BIVAC POLIO,False,CPT-90712,"Monovalent oral polio vaccine - type unknown, unspecified",True,29,0
VAC1389,INLIVE,False,,,,,
VAC1390,HEALIVE,False,CPT-90730,"Inactivated hepatitis A vaccine, unspecified",True,8,0
VAC1391,BILIVE,False,CPT-90636,"Combined hepatitis A and hepatitis B vaccine, unspecified",True,6,0
VAC1392,23-VALENT SINOVAC,False,CPT-90732,"Pneumococcal polysaccharide vaccine 23-valent, unspecified",True,11,0
VAC1393,PROVARIX,False,CPT-90716,"Chickenpox vaccine, unspecified",True,9,0
VAC1394,POLIO SINOVAC VACCINE,False,CPT-90713,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1395,MUMPS SINOVAC VACCINE,False,CPT-90704,"Mumps vaccine, unspecified",True,12,0
VAC1396,ANFLU,False,CPT-90653,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1396,ANFLU,False,CPT-90673,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1396,ANFLU,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1396,ANFLU,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1396,ANFLU,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1397,PANFLU,False,,,,,
VAC1398,PANFLU.1,False,CPT-90470,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1398,PANFLU.1,False,CPT-90663,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1398,PANFLU.1,False,CPT-90664,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1398,PANFLU.1,False,CPT-90666,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1398,PANFLU.1,False,CPT-90668,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1398,PANFLU.1,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1398,PANFLU.1,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1398,PANFLU.1,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1399,TERTRANFLU,False,CPT-90630,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1399,TERTRANFLU,False,CPT-90686,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1399,TERTRANFLU,False,CPT-90687,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1399,TERTRANFLU,False,CPT-90688,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1399,TERTRANFLU,False,CPT-90694,"Quadrivalent influenza vaccine, unspecified",True,15,0
VAC1399,TERTRANFLU,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1399,TERTRANFLU,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1399,TERTRANFLU,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1400,SHANIPV,False,CPT-90713,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1401,9-VALENT HPV VACCINE INNOVAX,False,CPT-90651,"HPV vaccine nonavalent, unspecified",True,3,0
VAC1402,EASYSIX,False,,,,,
VAC1403,EASYFIVE-TT,False,,,,,
VAC1404,EASYFOUR-TT,False,CPT-90720,"Diphtheria-tetanus-pertussis-Hib vaccine, unspecified",True,8,0
VAC1405,EASYFOURPOL,False,,,,,
VAC1406,SPUTNIK V,False,,,,,
VAC1407,NOVOHIB,False,CPT-90648,"Hib PRP-T conjugated vaccine, unspecified",True,10,0
VAC1407,NOVOHIB,False,CPT-90737,"Haemophilus influenzae B (or Hib) vaccine, unspecified",False,,
VAC1408,ENIVACHB,False,CPT-90744,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1408,ENIVACHB,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1409,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 50 micrograms per dose, multidose vial",True,,,,,
VAC1410,"COVID-19 mRNA vaccine, Omicron JN.1 subvariant, 25 micrograms per dose, multidose vial",True,,,,,
VAC1411,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 30 micrograms, adult dose (+ 12 years)",True,,,,,
VAC1412,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 10 micrograms, paediatric dose (5-11 years)",True,,,,,
VAC1413,"COVID-19 mRNA vaccine, subvariant Omicron JN.1, 3 micrograms, dose (6 months-4 years)",True,,,,,
VAC1414,"COVID-19 vaccine, protein subunit, recombinant spike protein nanoparticles, with adjuvant (Matrix M), Omicron JN.1 subvariant",True,,,,,
VAC1415,Polyvalent vaccine against  pus bacterium Pseudomonas aeruginosa,True,,,,,
VAC1416,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 3 micrograms, paediatric dose (6 months-4 years)",True,,,,,
VAC1417,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 10 micrograms, paediatric dose (5-11 years)",True,,,,,
VAC1418,"COVID-19 mRNA vaccine, subvariant Omicron KP.2, 30 micrograms, adult (+ 12 years)",True,,,,,
VAC1419,"Chikungunya VLP vaccine (recombinant, adsorbed)",True,,,,,
VAC1420,Single-stranded 5' capped mRNA encoding the Respiratory syncytial virus glycoprotein F stabilized in the prefusion conformation,True,,,,,
VAC1421,"COVID-19 vaccine, mRNA encoding the SARS-CoV-2 spike protein, original virus",True,,,,,
VAC1422,"COVID-19 protein subunit vaccine, recombinant N protein",True,,,,,
VAC1423,Live attenuated influenza A(H1N1)pdm09 pandemic vaccine,True,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1423,Live attenuated influenza A(H1N1)pdm09 pandemic vaccine,True,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1423,Live attenuated influenza A(H1N1)pdm09 pandemic vaccine,True,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1424,"10-valent pneumococcal polysaccharide conjugate vaccine, serotypes 1, 5, 6A, 6B, 7F, 9V, 14, 19A, 19F and 23F",True,,,,,
VAC1425,"Typhoid vaccine, Vi antigen conjugated to CRM197 protein",True,,,,,
VAC1426,Bivalent recombinant vaccine against human papillomavirus (types 16 and 18) (Pichia pastoris),True,,,,,
VAC1427,"Whole inactivated Japanese encephalitis vaccine, prepared in Vero cells, 6 micrograms",True,CPT-90735,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1428,"COVID-19 vaccine, protein subunit, recombinant homodimeric RBD protein, Omicron variant XBB.1.16, with adjuvant (SQBA)",True,,,,,
VAC1429,TETANEA,False,CPT-90389,"Tetanus immunoglobulin, unspecified",True,7,0
VAC1430,"COVID-19 bivalent mRNA vaccine against the original virus and the Omicron BA.4/5 variant, 50 micrograms, unspecified",True,,,,,
VAC1431,"RSV vaccine, unspecified",True,,,,,
VAC1432,"Argentine hemorrhagic fever vaccine, Junin virus, unspecified",True,,,,,
VAC1433,"Plague vaccine, unspecified",True,,,,,
VAC1434,"Meningococcal A vaccine, unspecified",True,,,,,
VAC1435,"Rabies vaccine, inactivated, whole virion, cell culture-based, unspecified",True,CPT-90675,"Rabies vaccine, unspecified",True,32,0
VAC1435,"Rabies vaccine, inactivated, whole virion, cell culture-based, unspecified",True,CPT-90676,"Rabies vaccine, unspecified",True,32,0
VAC1435,"Rabies vaccine, inactivated, whole virion, cell culture-based, unspecified",True,CPT-90726,"Rabies vaccine, unspecified",True,32,0
VAC1436,"Rabies vaccine, inactivated, whole virion, prepared from animal brain tissue infected with rabies virus, unspecified",True,CPT-90675,"Rabies vaccine, unspecified",True,32,0
VAC1436,"Rabies vaccine, inactivated, whole virion, prepared from animal brain tissue infected with rabies virus, unspecified",True,CPT-90676,"Rabies vaccine, unspecified",True,32,0
VAC1436,"Rabies vaccine, inactivated, whole virion, prepared from animal brain tissue infected with rabies virus, unspecified",True,CPT-90726,"Rabies vaccine, unspecified",True,32,0
VAC1437,"Meningococcal vaccine, monovalent, conjugate",True,,,,,
VAC1438,"Influenza vaccine, trivalent, inactivated, fractionated or subunit, adjuvanted",True,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1438,"Influenza vaccine, trivalent, inactivated, fractionated or subunit, adjuvanted",True,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1438,"Influenza vaccine, trivalent, inactivated, fractionated or subunit, adjuvanted",True,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1439,"Meningococcal vaccine, polyvalent, conjugate polysaccharide",True,,,,,
VAC1440,"Influenza vaccine, quadrivalent, inactivated, fractionated or subunit, adjuvanted, normal dose",True,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1440,"Influenza vaccine, quadrivalent, inactivated, fractionated or subunit, adjuvanted, normal dose",True,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1440,"Influenza vaccine, quadrivalent, inactivated, fractionated or subunit, adjuvanted, normal dose",True,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1441,"Influenza vaccine, quadrivalent, inactivated, split or subunit, intradermal route, unspecified",True,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1441,"Influenza vaccine, quadrivalent, inactivated, split or subunit, intradermal route, unspecified",True,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1441,"Influenza vaccine, quadrivalent, inactivated, split or subunit, intradermal route, unspecified",True,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1442,"Influenza vaccine, quadrivalent, virosomal, unspecified",True,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1442,"Influenza vaccine, quadrivalent, virosomal, unspecified",True,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1442,"Influenza vaccine, quadrivalent, virosomal, unspecified",True,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1443,"Influenza vaccine, trivalent, virosomal, unspecified",True,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1443,"Influenza vaccine, trivalent, virosomal, unspecified",True,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1443,"Influenza vaccine, trivalent, virosomal, unspecified",True,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1444,"Influenza vaccine, trivalent, VLP, unspecified",True,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1444,"Influenza vaccine, trivalent, VLP, unspecified",True,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1444,"Influenza vaccine, trivalent, VLP, unspecified",True,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1445,"Avian influenza vaccine, mRNA",True,,,,,
VAC1446,"Japanese encephalitis vaccine, inactivated, whole-virus, derived from Vero cells, 3 micrograms",True,CPT-90735,"Inactivated Japanese Encephalitis vaccine, unspecified",True,14,0
VAC1447,VACCIN BCG SYNTHAVERSE,False,CPT-90585,"BCG vaccine, unspecified",True,19,0
VAC1447,VACCIN BCG SYNTHAVERSE,False,CPT-90728,"BCG vaccine, unspecified",True,19,0
VAC1448,BCG VACCINE MERCK,False,CPT-90585,"BCG vaccine, unspecified",True,19,0
VAC1448,BCG VACCINE MERCK,False,CPT-90728,"BCG vaccine, unspecified",True,19,0
VAC1449,DITANRIX-PEDIATRIC,False,CPT-90702,"DT vaccine, unspecified",True,28,0
VAC1450,HEPACARE,False,CPT-90743,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,14,0
VAC1450,HEPACARE,False,CPT-90746,"Hepatitis B vaccine, monovalent, adult dose, unspecified",True,14,0
VAC1450,HEPACARE,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1451,CHIROFLU,False,CPT-90653,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1451,CHIROFLU,False,CPT-90673,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1451,CHIROFLU,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1451,CHIROFLU,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1451,CHIROFLU,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1452,SCI-B-VAC,False,,,,,
VAC1453,INVIVAC,False,CPT-90655,"Influenza vaccine, unspecified",True,34,0
VAC1453,INVIVAC,False,CPT-90656,"Influenza vaccine, unspecified",True,34,0
VAC1453,INVIVAC,False,CPT-90724,"Influenza vaccine, unspecified",True,34,0
VAC1454,PRIMAVAX,False,,,,,
VAC1455,MENGIVAC A + C,False,,,,,
VAC1456,WYVAC,False,CPT-90675,"Rabies vaccine, unspecified",True,32,0
VAC1456,WYVAC,False,CPT-90676,"Rabies vaccine, unspecified",True,32,0
VAC1456,WYVAC,False,CPT-90726,"Rabies vaccine, unspecified",True,32,0
VAC1457,TETRA-SOLGEN,False,,,,,
VAC1458,TRIDIPIGEN,False,CPT-90701,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC1459,TRINFAGEN N0.1,False,,,,,
VAC1460,SOLGEN,False,CPT-90701,"DPT Diphtheria-Pertussis-Tetanus vaccine, unspecified",True,30,0
VAC1461,DIFTET,False,CPT-90702,"DT vaccine, unspecified",True,28,0
VAC1462,PNU-IMUNE 14,False,,,,,
VAC1463,FREEZE-DRIED BCG VACCINE JAPAN,False,CPT-90585,"BCG vaccine, unspecified",True,19,0
VAC1463,FREEZE-DRIED BCG VACCINE JAPAN,False,CPT-90728,"BCG vaccine, unspecified",True,19,0
VAC1464,FLUBRON VACCINE,False,CPT-90657,"Inactivated whole influenza vaccine, unspecified",True,3,0
VAC1464,FLUBRON VACCINE,False,CPT-90658,"Inactivated whole influenza vaccine, unspecified",True,3,0
VAC1464,FLUBRON VACCINE,False,CPT-90659,"Inactivated whole influenza vaccine, unspecified",True,3,0
VAC1464,FLUBRON VACCINE,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1464,FLUBRON VACCINE,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1464,FLUBRON VACCINE,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1465,PERDIPIGEN,False,,,,,
VAC1466,COMIRNATY LP.8.1 30 µg,False,,,,,
VAC1467,COMIRNATY LP.8.1 3 µg 6 MOIS-4 ANS,False,,,,,
VAC1468,COMIRNATY LP.8.1 10 µg 5-11 ans,False,,,,,
VAC1469,mNEXSPIKE,False,,,,,
VAC1470,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 3 micrograms, paediatric dose (6 months-4 years)",True,,,,,
VAC1471,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 30 micrograms, adult (+ 12 years)",True,,,,,
VAC1472,"COVID-19 mRNA vaccine, subvariant Omicron LP.8.1, 10 micrograms, paediatric dose (5-11 years)",True,,,,,
VAC1473,"COVID-19 mRNA vaccine, encoding a fragment of the SARS-CoV-2 spike protein, Omicron LP.8.1 subvariant",True,,,,,
VAC1474,ENFLONSIA (CLESROVIMAB),False,,,,,
VAC1475,"Human monoclonal antibody against respiratory syncytial virus (RSV), clesrovimab, unspecified",True,,,,,
VAC1476,"Meningococcal vaccine against A, C, W, Y (conjugated polysaccharide) and B",True,,,,,
VAC1477,ENCEPUR N ENFANT,False,,,,,
VAC1478,SYNAGIS 50 mg (PALIZIVUMAB),False,,,,,
VAC1479,VACPERTAGEN,False,,,,,
VAC1480,PNEUMOVAX 23,False,CPT-90732,"Pneumococcal polysaccharide vaccine 23-valent, unspecified",True,11,0
VAC1481,FLUVACCINOL,False,CPT-90653,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1481,FLUVACCINOL,False,CPT-90673,"Trivalent inactivated influenza vaccine, unspecified",True,50,0
VAC1481,FLUVACCINOL,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1481,FLUVACCINOL,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1481,FLUVACCINOL,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1482,IMMUNOGLOBULINE HUMAINE DE L'HÉPATITE B LFB,False,CPT-90371,"Hepatitis B immunoglobulin, unspecified",True,6,0
VAC1483,ENCEPUR N,False,,,,,
VAC1484,HEPRECOMB ENFANT,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",True,8,0
VAC1485,GEN H-B-VAX 5,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",True,8,0
VAC1486,GEN H-B-VAX 10,False,CPT-90744,"Hepatitis B vaccine, monovalent, pediatric dose, unspecified",True,16,0
VAC1486,GEN H-B-VAX 10,False,CPT-90731,"Hepatitis B vaccine, recombinant, unspecified",False,,
VAC1487,PREVENAR-7,False,CPT-90669,"Pneumococcal conjugate vaccine, 7 valent, unspecified",True,4,0
VAC1488,POLIORIX,False,CPT-90713,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1489,CELTURA,False,CPT-90470,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1489,CELTURA,False,CPT-90663,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1489,CELTURA,False,CPT-90664,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1489,CELTURA,False,CPT-90666,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1489,CELTURA,False,CPT-90668,"Influenza A(H1N1)2009 vaccine, unspecified",True,12,0
VAC1489,CELTURA,False,CPT-90655,"Influenza vaccine, unspecified",False,,
VAC1489,CELTURA,False,CPT-90656,"Influenza vaccine, unspecified",False,,
VAC1489,CELTURA,False,CPT-90724,"Influenza vaccine, unspecified",False,,
VAC1490,ALMEVAX,False,CPT-90706,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC1491,RUBEVAC,False,CPT-90706,"Rubella vaccine, live attenuated, unspecified",True,21,0
VAC1492,POLIOMYELITIS IMPFSTOFF BERNA,False,CPT-90713,"Inactivated Polio vaccine, unspecified",True,18,0
VAC1493,ACEL P,False,,,,,
VAC1494,DITEBOOSTER,False,CPT-90714,"Diphtheria-tetanus Td vaccine, unspecified",True,16,0
VAC1495,POLIO KOPROWSKI K1-K2-K3,False,CPT-90712,"Monovalent oral polio vaccine - type unknown, unspecified",True,29,0
VAC1496,POLIO LILLY,False,CPT-90713,"Inactivated Polio vaccine, unspecified",True,18,0
